customer_id,customer_name,total_spend,purchase_frequency,total_quantity,average_order_value,average_product_price,first_purchase_date,last_purchase_date,total_returns,churn,recency,customer_tenure_days,customer_tenure_months,return_rate,return_rate_pct,customer_age,gender,preferred_category,preferred_payment_method
39715,Leslie Watson,12783,6,18,2130.5,265.3333333333333,2020-05-27 15:26:41,2022-12-07 23:41:32,2.0,0,281,924,30.8,0.3333333333333333,33.33,31,Male,Electronics,PayPal
39716,Evan Huffman,17311,6,15,2885.1666666666665,155.66666666666666,2020-08-09 08:47:11,2023-08-04 12:48:07,1.0,1,41,1090,36.3,0.16666666666666666,16.67,64,Male,Clothing,Credit Card
39717,Charles Green,2755,5,14,551.0,271.2,2020-09-05 18:59:42,2022-12-26 05:09:26,3.0,0,263,841,28.0,0.6,60.0,37,Male,Home,Crypto
39718,Jason Espinoza,12629,6,22,2104.8333333333335,302.0,2020-03-10 06:53:27,2023-05-22 07:13:45,4.0,0,116,1168,38.9,0.6666666666666666,66.67,33,Female,Clothing,Credit Card
39719,Jeffrey Banks,18828,7,20,2689.714285714286,211.14285714285714,2020-01-11 08:25:12,2023-09-13 11:32:47,3.0,0,2,1341,44.7,0.42857142857142855,42.86,31,Female,Books,Credit Card
39720,Teresa Fowler,8112,3,11,2704.0,329.0,2020-05-29 21:36:55,2022-06-09 04:26:56,0.0,0,463,740,24.7,0.0,0.0,52,Male,Books,Crypto
39721,Kelly Hogan,11614,4,10,2903.5,222.0,2020-09-04 23:23:11,2021-12-22 11:01:25,1.0,0,632,473,15.8,0.25,25.0,57,Male,Books,Credit Card
39722,Tiffany Galloway,22009,9,32,2445.4444444444443,208.0,2020-03-18 06:29:49,2023-08-06 00:50:13,6.0,1,40,1235,41.2,0.6666666666666666,66.67,25,Male,Books,PayPal
39723,Jason Clark,5970,2,6,2985.0,248.0,2021-04-18 03:54:36,2022-01-25 13:26:50,1.0,0,597,282,9.4,0.5,50.0,42,Female,Clothing,Credit Card
39724,John Stephenson,16410,5,14,3282.0,242.2,2021-03-15 21:17:46,2022-09-22 17:49:01,1.0,0,357,555,18.5,0.2,20.0,30,Female,Clothing,Cash
39725,Stephen Jordan,9287,4,14,2321.75,289.25,2020-06-27 13:36:23,2022-11-29 02:30:16,1.0,0,290,884,29.5,0.25,25.0,64,Female,Books,Credit Card
39726,Margaret Riggs,10419,4,12,2604.75,356.25,2020-03-20 19:38:18,2023-08-11 02:44:00,1.0,0,35,1238,41.3,0.25,25.0,63,Female,Home,Credit Card
39727,John Richardson,8586,6,13,1431.0,291.0,2021-01-12 11:08:23,2023-08-23 06:07:50,5.0,0,23,952,31.7,0.8333333333333334,83.33,33,Male,Books,Cash
39728,Chelsea Brown,9636,4,11,2409.0,240.5,2020-06-09 10:36:36,2021-08-26 04:27:47,2.0,0,750,442,14.7,0.5,50.0,57,Female,Clothing,PayPal
39729,Melissa Parrish,27379,7,23,3911.285714285714,289.14285714285717,2020-12-03 01:56:19,2022-12-11 11:45:24,5.0,0,278,738,24.6,0.7142857142857143,71.43,35,Male,Clothing,Credit Card
39730,Brenda Brown,6334,3,7,2111.3333333333335,253.66666666666666,2020-07-13 08:47:20,2022-08-17 04:42:56,0.0,0,394,764,25.5,0.0,0.0,48,Female,Home,Credit Card
39731,Benjamin Ortiz,8393,5,17,1678.6,350.2,2020-04-02 02:15:39,2023-08-04 12:10:16,2.0,0,42,1219,40.6,0.4,40.0,30,Male,Books,Credit Card
39732,Christina Smith,12344,3,8,4114.666666666667,308.3333333333333,2021-09-11 22:30:22,2023-05-15 13:28:41,2.0,1,122,610,20.3,0.6666666666666666,66.67,70,Female,Clothing,Credit Card
39733,Daniel Foster,10613,4,10,2653.25,256.25,2020-06-02 10:36:50,2021-07-23 07:36:35,2.0,1,784,415,13.8,0.5,50.0,55,Male,Books,Cash
39734,John Gonzales,8965,4,9,2241.25,169.75,2020-11-03 10:23:34,2023-08-04 04:38:51,3.0,0,42,1003,33.4,0.75,75.0,29,Male,Home,Credit Card
39735,Alexander Garrett,20286,7,22,2898.0,266.85714285714283,2020-04-27 16:00:14,2022-11-17 08:32:22,4.0,0,302,933,31.1,0.5714285714285714,57.14,18,Male,Books,Credit Card
39736,Sergio Avila,20565,9,26,2285.0,275.3333333333333,2020-01-15 00:53:12,2022-12-27 07:17:37,5.0,0,262,1077,35.9,0.5555555555555556,55.56,45,Male,Books,Cash
39737,Emily Roberts,13726,6,20,2287.6666666666665,304.5,2020-12-22 10:57:46,2023-08-17 05:52:23,0.0,1,29,967,32.2,0.0,0.0,31,Male,Books,PayPal
39738,Nicholas Owens,12532,4,7,3133.0,152.25,2020-08-17 10:27:35,2023-03-15 13:54:10,1.0,0,183,940,31.3,0.25,25.0,58,Male,Clothing,Cash
39739,Patricia Smith,17379,7,15,2482.714285714286,283.57142857142856,2021-04-28 01:31:13,2023-08-29 15:19:22,2.0,0,16,853,28.4,0.2857142857142857,28.57,26,Female,Home,Credit Card
39740,Mary Bernard,15336,5,9,3067.2,327.2,2020-06-28 03:14:23,2022-06-10 10:59:20,3.0,0,462,712,23.7,0.6,60.0,31,Female,Electronics,Credit Card
39741,Mary White,14959,4,9,3739.75,154.75,2021-03-05 15:38:00,2023-03-23 10:46:58,2.0,1,176,747,24.9,0.5,50.0,21,Male,Electronics,PayPal
39742,James Hill,25769,9,27,2863.222222222222,225.66666666666666,2020-01-28 21:50:05,2023-06-02 22:53:37,2.0,0,104,1221,40.7,0.2222222222222222,22.22,65,Male,Books,Credit Card
39743,Nathan Johnson,15741,4,13,3935.25,276.0,2021-04-29 07:54:28,2023-07-21 05:59:20,1.0,0,56,812,27.1,0.25,25.0,29,Female,Books,Cash
39744,Rachel Fisher,13877,4,14,3469.25,159.5,2020-07-05 06:27:44,2023-04-05 20:28:59,2.0,0,162,1004,33.5,0.5,50.0,65,Male,Books,PayPal
39745,Sophia Davis,7931,4,15,1982.75,342.5,2021-01-22 16:00:25,2023-03-22 15:30:29,3.0,1,176,788,26.3,0.75,75.0,64,Female,Books,Credit Card
39746,Gary Phillips,9657,4,10,2414.25,284.25,2020-07-03 23:05:48,2023-09-13 04:22:07,1.0,0,2,1166,38.9,0.25,25.0,35,Male,Clothing,Cash
39747,Philip Smith,14599,5,10,2919.8,220.8,2020-05-25 06:06:07,2023-09-03 02:35:22,4.0,1,12,1195,39.8,0.8,80.0,24,Male,Books,PayPal
39748,Patricia Powers,14112,4,7,3528.0,311.75,2020-06-01 23:55:53,2021-04-19 14:49:15,1.0,0,878,321,10.7,0.25,25.0,68,Male,Books,PayPal
39749,Gabrielle Holland,16930,7,23,2418.5714285714284,346.7142857142857,2020-03-04 14:12:40,2023-04-02 15:24:44,3.0,0,165,1124,37.5,0.42857142857142855,42.86,40,Male,Home,Credit Card
39750,Misty Woodard,5037,1,4,5037.0,117.0,2022-09-16 08:59:46,2022-09-16 08:59:46,0.0,0,364,0,0.0,0.0,0.0,55,Male,Clothing,Credit Card
39751,Kathleen Roman,8867,4,16,2216.75,284.0,2020-05-02 14:34:30,2023-04-18 19:40:47,1.0,0,149,1081,36.0,0.25,25.0,63,Female,Books,PayPal
39752,Kimberly Collins,14343,5,11,2868.6,344.0,2021-02-09 19:26:01,2023-05-04 07:32:49,1.0,0,134,813,27.1,0.2,20.0,51,Female,Clothing,PayPal
39753,Tara Boyd,11639,3,13,3879.6666666666665,175.66666666666666,2020-06-04 16:44:56,2023-02-16 08:30:18,2.0,0,211,986,32.9,0.6666666666666666,66.67,53,Female,Books,Credit Card
39754,Patricia Graham,6478,2,5,3239.0,327.0,2021-01-17 00:22:59,2021-10-26 12:11:05,1.0,0,689,282,9.4,0.5,50.0,29,Female,Books,Crypto
39755,Terry Rowland,18153,5,10,3630.6,253.6,2021-01-21 16:08:06,2023-05-07 20:32:53,2.0,0,130,836,27.9,0.4,40.0,62,Male,Books,Crypto
39756,Michael Miller,11622,4,14,2905.5,289.0,2020-08-30 02:58:56,2023-04-23 01:24:02,1.0,0,145,965,32.2,0.25,25.0,20,Female,Books,Credit Card
39757,David Pierce,5713,4,12,1428.25,338.5,2022-01-14 16:36:53,2023-08-30 21:23:52,1.0,0,15,593,19.8,0.25,25.0,40,Female,Books,PayPal
39758,Brian Hayes,24682,9,23,2742.4444444444443,206.0,2020-02-21 00:59:02,2023-03-27 11:52:53,1.0,0,172,1130,37.7,0.1111111111111111,11.11,40,Male,Books,Credit Card
39759,Michael Hicks,24760,7,24,3537.1428571428573,148.42857142857142,2020-02-19 12:08:58,2022-12-25 06:16:08,4.0,0,264,1039,34.6,0.5714285714285714,57.14,64,Female,Electronics,Credit Card
39760,Troy Lewis,14333,6,21,2388.8333333333335,256.3333333333333,2020-03-10 02:40:36,2023-03-25 16:37:55,4.0,1,173,1110,37.0,0.6666666666666666,66.67,69,Male,Books,Cash
39761,Kathleen Moore,11004,5,9,2200.8,374.2,2020-07-08 18:49:52,2022-06-05 01:08:43,1.0,0,467,696,23.2,0.2,20.0,30,Female,Clothing,Cash
39762,Ruth Rice,5650,4,11,1412.5,284.75,2020-10-03 11:10:37,2023-06-16 05:34:09,1.0,0,91,985,32.8,0.25,25.0,67,Female,Clothing,Credit Card
39763,Bruce Carney,24002,9,22,2666.8888888888887,275.6666666666667,2020-05-06 19:46:59,2023-06-14 01:13:30,1.0,1,93,1133,37.8,0.1111111111111111,11.11,50,Male,Clothing,Credit Card
39764,Carrie Weaver,10612,3,5,3537.3333333333335,170.0,2021-05-08 02:18:38,2023-01-31 15:10:14,2.0,0,226,633,21.1,0.6666666666666666,66.67,69,Male,Books,Credit Card
39765,Steven Foster,14624,5,14,2924.8,340.0,2020-04-14 22:00:53,2022-08-19 13:52:17,3.0,1,391,856,28.5,0.6,60.0,24,Male,Home,Cash
39766,Stephen Jones,6034,2,9,3017.0,289.0,2023-05-28 02:28:08,2023-07-16 09:52:48,1.0,0,61,49,1.6,0.5,50.0,22,Male,Books,Cash
39767,Corey King,7504,5,12,1500.8,246.4,2022-01-10 00:21:54,2023-02-26 07:17:11,1.0,0,201,412,13.7,0.2,20.0,52,Male,Books,Cash
39768,Christine Nelson,21748,10,24,2174.8,188.0,2020-03-31 03:57:29,2023-05-21 13:25:50,6.0,0,116,1146,38.2,0.6,60.0,22,Male,Clothing,Credit Card
39769,Brianna Anderson,11444,5,18,2288.8,264.4,2020-08-09 17:30:15,2023-07-18 06:41:02,1.0,1,59,1072,35.7,0.2,20.0,18,Male,Books,Cash
39770,Robin Brown,7492,3,8,2497.3333333333335,333.0,2021-01-13 14:14:58,2021-10-28 03:54:04,3.0,0,687,287,9.6,1.0,100.0,69,Male,Clothing,Credit Card
39771,Amanda Martinez,5569,5,12,1113.8,390.2,2020-12-09 12:36:14,2022-05-03 23:09:38,3.0,0,499,510,17.0,0.6,60.0,65,Male,Home,Credit Card
39772,Kathleen Allen,9958,3,7,3319.3333333333335,270.6666666666667,2022-12-20 02:02:16,2023-05-12 23:32:26,1.0,0,125,143,4.8,0.3333333333333333,33.33,23,Male,Electronics,Cash
39773,Antonio Rogers,16231,7,18,2318.714285714286,217.28571428571428,2021-04-22 10:39:17,2023-03-28 00:42:32,0.0,0,171,704,23.5,0.0,0.0,42,Male,Clothing,Credit Card
39774,Kimberly Carney,3512,3,9,1170.6666666666667,159.0,2020-07-11 00:05:16,2023-08-24 03:02:05,0.0,0,22,1139,38.0,0.0,0.0,44,Female,Books,Credit Card
39775,Anthony Johnson,13086,5,16,2617.2,325.6,2020-09-08 20:48:52,2022-03-30 03:44:32,3.0,0,534,567,18.9,0.6,60.0,61,Female,Books,Cash
39776,Michael Holmes,13303,7,15,1900.4285714285713,215.28571428571428,2020-11-01 06:03:01,2022-12-07 02:07:25,2.0,0,282,765,25.5,0.2857142857142857,28.57,33,Female,Clothing,Cash
39777,Melissa Simpson,5705,2,3,2852.5,368.5,2022-07-17 10:33:26,2023-03-22 04:20:02,0.0,0,177,247,8.2,0.0,0.0,24,Male,Books,Cash
39778,Kendra Robinson,21344,9,22,2371.5555555555557,203.66666666666666,2020-01-11 22:04:29,2023-08-11 17:35:03,4.0,0,34,1307,43.6,0.4444444444444444,44.44,33,Female,Clothing,Credit Card
39779,Sandra Pittman,8892,4,13,2223.0,197.0,2020-03-03 17:52:43,2023-07-26 15:32:27,2.0,1,50,1239,41.3,0.5,50.0,42,Female,Books,Credit Card
39780,William Ferrell,7251,4,10,1812.75,171.5,2021-08-30 01:15:27,2023-02-18 23:59:17,3.0,0,208,537,17.9,0.75,75.0,61,Male,Clothing,PayPal
39781,Crystal Moreno,19812,8,23,2476.5,164.75,2020-07-01 03:42:55,2023-06-11 15:58:12,5.0,0,95,1075,35.8,0.625,62.5,63,Female,Books,Cash
39782,Luke Mercado,12588,5,18,2517.6,204.6,2021-01-14 17:43:15,2023-05-11 15:58:56,1.0,0,126,846,28.2,0.2,20.0,63,Male,Clothing,PayPal
39783,Jonathan Charles,6147,2,6,3073.5,339.5,2020-02-02 12:37:48,2022-02-22 08:12:26,0.0,0,570,750,25.0,0.0,0.0,70,Male,Books,PayPal
39784,Maria French,20525,7,26,2932.1428571428573,234.14285714285714,2022-01-13 05:54:40,2023-07-26 03:51:10,2.0,0,51,558,18.6,0.2857142857142857,28.57,67,Male,Books,Credit Card
39785,Shawn Drake,5924,3,6,1974.6666666666667,287.3333333333333,2020-03-04 03:24:08,2023-05-05 22:15:55,2.0,0,132,1157,38.6,0.6666666666666666,66.67,24,Female,Books,Crypto
39786,Kimberly Rice,19125,6,22,3187.5,255.33333333333334,2020-04-16 09:04:58,2023-05-12 14:22:54,5.0,1,125,1121,37.4,0.8333333333333334,83.33,50,Female,Books,Credit Card
39787,Jasmine Patrick,15348,5,16,3069.6,308.2,2020-03-17 11:16:20,2023-01-09 05:41:14,1.0,1,249,1027,34.2,0.2,20.0,67,Male,Books,Credit Card
39788,Alexander Green,11377,4,16,2844.25,244.75,2020-09-08 01:34:54,2023-08-14 22:24:59,1.0,0,31,1070,35.7,0.25,25.0,44,Male,Clothing,Cash
39789,Kimberly Martin,14426,4,18,3606.5,274.5,2020-10-16 13:14:58,2023-04-04 11:47:56,0.0,0,164,899,30.0,0.0,0.0,63,Female,Books,PayPal
39790,Erika Jones,7894,3,11,2631.3333333333335,478.0,2020-01-27 12:09:28,2022-10-25 10:04:38,0.0,0,325,1001,33.4,0.0,0.0,60,Female,Books,Cash
39791,Emily Marshall,13611,4,12,3402.75,346.5,2020-12-02 04:56:01,2021-08-29 18:49:44,3.0,0,746,270,9.0,0.75,75.0,27,Female,Books,Cash
39792,Tammy Small,16623,6,20,2770.5,165.5,2020-01-30 03:13:46,2023-09-04 16:12:37,3.0,0,10,1313,43.8,0.5,50.0,55,Male,Clothing,Credit Card
39793,James Dunn,13606,6,14,2267.6666666666665,339.6666666666667,2021-02-09 01:21:49,2023-06-04 23:47:05,2.0,0,102,845,28.2,0.3333333333333333,33.33,20,Male,Books,Cash
39794,Joshua Nichols,10703,5,15,2140.6,305.2,2021-02-06 11:07:36,2023-05-04 13:14:10,3.0,0,133,817,27.2,0.6,60.0,56,Male,Electronics,Credit Card
39795,Joseph Wolf DDS,11958,4,12,2989.5,372.5,2021-10-24 07:58:58,2022-12-31 17:06:51,3.0,1,257,433,14.4,0.75,75.0,61,Female,Home,PayPal
39796,Nicholas Gibbs,21191,6,19,3531.8333333333335,271.8333333333333,2020-11-13 04:36:37,2021-10-11 01:04:08,2.0,0,704,331,11.0,0.3333333333333333,33.33,48,Female,Books,Credit Card
39797,Tyler Cook,15343,7,18,2191.8571428571427,293.42857142857144,2020-02-06 11:11:57,2023-09-13 04:14:47,5.0,0,2,1314,43.8,0.7142857142857143,71.43,30,Female,Clothing,Credit Card
39798,Lisa Wilcox,21484,7,18,3069.1428571428573,205.71428571428572,2020-01-02 15:39:06,2023-01-06 02:16:39,2.0,0,252,1099,36.6,0.2857142857142857,28.57,66,Male,Books,PayPal
39799,Jeffery Parker,13621,6,22,2270.1666666666665,286.5,2020-07-05 03:05:12,2023-06-03 14:42:16,3.0,0,103,1063,35.4,0.5,50.0,32,Female,Books,Credit Card
39800,Gregory Gilmore,14216,8,32,1777.0,318.25,2020-03-30 16:56:25,2023-03-19 19:04:41,5.0,0,179,1084,36.1,0.625,62.5,62,Male,Books,Credit Card
39801,Amy Barber,6615,3,8,2205.0,214.0,2021-10-22 00:12:00,2023-05-07 16:06:23,1.0,0,130,562,18.7,0.3333333333333333,33.33,26,Male,Books,Credit Card
39802,Autumn Hancock,5437,3,7,1812.3333333333333,244.0,2021-07-23 00:20:54,2023-05-31 15:00:35,1.0,0,106,677,22.6,0.3333333333333333,33.33,19,Female,Books,Cash
39803,Stacey Harding,6279,3,11,2093.0,208.66666666666666,2020-06-04 11:50:11,2020-08-06 22:15:25,1.0,0,1134,63,2.1,0.3333333333333333,33.33,57,Female,Books,PayPal
39804,Nicholas Morales,12734,5,16,2546.8,291.2,2021-02-13 15:11:50,2023-03-17 10:48:38,2.0,0,182,761,25.4,0.4,40.0,67,Male,Clothing,Cash
39805,Matthew Howard,15725,6,18,2620.8333333333335,301.5,2020-08-06 11:41:36,2023-09-05 19:13:09,2.0,0,9,1125,37.5,0.3333333333333333,33.33,37,Female,Books,PayPal
39806,Theresa Howe,6303,3,8,2101.0,346.0,2020-03-03 01:41:20,2023-07-02 04:01:39,3.0,1,75,1216,40.5,1.0,100.0,60,Female,Home,Credit Card
39807,Lauren Robertson,19702,5,18,3940.4,125.8,2020-04-10 09:57:14,2023-06-04 17:17:42,1.0,1,102,1150,38.3,0.2,20.0,28,Female,Books,PayPal
39808,Michael Fisher,4996,1,3,4996.0,351.0,2023-02-18 00:54:37,2023-02-18 00:54:37,0.0,0,209,0,0.0,0.0,0.0,46,Male,Clothing,Cash
39809,Brett Elliott,5728,2,6,2864.0,234.5,2020-10-28 16:56:25,2022-06-24 01:11:09,0.0,0,448,603,20.1,0.0,0.0,21,Female,Books,Credit Card
39810,Edward Henderson,5634,3,7,1878.0,295.6666666666667,2021-09-04 20:56:04,2022-04-22 16:23:55,1.0,0,510,229,7.6,0.3333333333333333,33.33,42,Female,Clothing,Credit Card
39811,Valerie Bird,4475,3,8,1491.6666666666667,159.66666666666666,2021-01-20 11:35:40,2022-06-17 20:18:49,2.0,0,454,513,17.1,0.6666666666666666,66.67,57,Male,Clothing,Cash
39812,Benjamin Fletcher,15599,7,19,2228.4285714285716,223.0,2021-02-22 04:05:50,2023-08-29 23:12:11,4.0,0,16,918,30.6,0.5714285714285714,57.14,57,Male,Clothing,Credit Card
39813,Stephanie Barron,9788,5,17,1957.6,404.8,2020-01-16 21:04:26,2023-08-19 01:13:01,2.0,0,27,1310,43.7,0.4,40.0,60,Female,Clothing,PayPal
39814,Jason Taylor,5798,2,8,2899.0,107.5,2020-02-29 17:52:29,2020-12-21 15:24:34,0.0,0,997,295,9.8,0.0,0.0,20,Male,Electronics,Credit Card
39815,Nancy Young,10625,5,17,2125.0,258.8,2020-09-21 20:28:25,2023-08-23 05:56:39,2.0,1,23,1065,35.5,0.4,40.0,45,Male,Home,Credit Card
39816,Robert Barrett,14226,4,13,3556.5,275.75,2021-07-15 00:07:01,2022-02-20 22:32:19,2.0,0,571,220,7.3,0.5,50.0,61,Male,Books,Credit Card
39817,Dr. Courtney Foster,51718,17,35,3042.235294117647,260.0,2020-02-27 14:07:06,2023-03-04 15:37:50,6.0,0,194,1101,36.7,0.35294117647058826,35.29,25,Female,Electronics,Credit Card
39818,Matthew Phillips,13422,4,11,3355.5,253.0,2020-04-20 08:52:03,2023-06-09 16:34:20,0.0,0,97,1145,38.2,0.0,0.0,39,Male,Clothing,Cash
39819,Caroline Chapman,8469,3,11,2823.0,354.6666666666667,2020-01-17 14:16:10,2023-02-25 08:54:00,1.0,0,202,1134,37.8,0.3333333333333333,33.33,66,Male,Clothing,Credit Card
39820,Justin Nguyen,21320,9,23,2368.8888888888887,191.22222222222223,2020-06-12 18:50:50,2023-05-10 11:22:18,5.0,0,128,1061,35.4,0.5555555555555556,55.56,23,Female,Clothing,PayPal
39821,Matthew Everett,13253,5,22,2650.6,151.6,2020-05-29 05:19:35,2022-07-03 11:02:59,0.0,0,439,765,25.5,0.0,0.0,41,Female,Clothing,Credit Card
39822,Joshua Salinas,23261,8,22,2907.625,171.375,2020-02-17 10:51:21,2023-01-29 20:29:36,5.0,1,228,1077,35.9,0.625,62.5,59,Female,Books,PayPal
39823,Joseph Estes,28419,8,13,3552.375,220.125,2020-01-13 13:36:38,2023-08-27 12:25:39,5.0,0,18,1321,44.0,0.625,62.5,18,Female,Clothing,Credit Card
39824,Sandra Walter,22064,11,31,2005.8181818181818,251.63636363636363,2020-02-29 05:46:19,2023-06-21 14:01:46,6.0,1,85,1208,40.3,0.5454545454545454,54.55,45,Female,Electronics,PayPal
39825,Melissa Frey,21365,7,17,3052.1428571428573,310.42857142857144,2020-01-29 17:44:40,2022-12-10 23:44:04,0.0,1,278,1046,34.9,0.0,0.0,49,Female,Electronics,PayPal
39826,Mathew Smith,12641,4,8,3160.25,367.75,2020-11-26 08:29:33,2023-08-19 20:11:23,3.0,1,26,996,33.2,0.75,75.0,46,Male,Books,Credit Card
39827,Lisa Hill,11738,4,7,2934.5,271.75,2020-11-14 16:00:57,2022-07-13 22:50:21,1.0,0,428,606,20.2,0.25,25.0,48,Female,Clothing,PayPal
39828,Aaron Tate,7994,3,9,2664.6666666666665,170.0,2020-05-01 02:12:14,2023-06-23 11:14:31,1.0,1,84,1148,38.3,0.3333333333333333,33.33,36,Male,Electronics,Credit Card
39829,James Anderson PhD,20971,6,11,3495.1666666666665,270.6666666666667,2020-09-18 07:36:34,2023-07-14 09:49:13,5.0,0,63,1029,34.3,0.8333333333333334,83.33,51,Female,Electronics,Cash
39830,Chad Brown,9054,2,6,4527.0,249.0,2021-03-09 07:47:42,2021-04-19 21:51:59,1.0,0,878,41,1.4,0.5,50.0,66,Male,Books,Credit Card
39831,Tara Sanchez,20150,6,23,3358.3333333333335,218.0,2020-07-19 07:42:36,2023-05-21 09:51:54,2.0,0,117,1036,34.5,0.3333333333333333,33.33,63,Male,Books,PayPal
39832,Rodney Allen,6803,4,15,1700.75,209.75,2021-03-13 17:44:43,2023-07-04 11:31:13,1.0,0,73,842,28.1,0.25,25.0,54,Female,Home,PayPal
39833,Donald Taylor,7889,3,14,2629.6666666666665,305.6666666666667,2020-11-24 23:29:39,2023-05-22 02:10:18,2.0,0,116,908,30.3,0.6666666666666666,66.67,65,Male,Books,Credit Card
39834,Antonio Owens,12171,4,9,3042.75,219.0,2020-10-31 07:43:42,2023-07-14 18:15:51,2.0,0,62,986,32.9,0.5,50.0,28,Female,Electronics,Credit Card
39835,Bethany Sanchez,15673,5,21,3134.6,239.6,2020-02-17 22:04:00,2021-11-12 05:35:19,0.0,0,672,633,21.1,0.0,0.0,55,Male,Electronics,Credit Card
39836,Keith Thomas,23572,7,19,3367.4285714285716,144.0,2020-01-16 01:26:27,2023-04-13 15:55:31,4.0,1,154,1183,39.4,0.5714285714285714,57.14,55,Male,Clothing,Cash
39837,Barry Hayes,10924,5,22,2184.8,166.0,2021-04-23 23:23:11,2023-02-22 06:08:38,0.0,0,205,669,22.3,0.0,0.0,40,Female,Books,Credit Card
39838,Dr. Casey Gentry,17992,6,20,2998.6666666666665,299.1666666666667,2020-06-26 19:11:34,2023-08-21 00:14:56,2.0,0,25,1150,38.3,0.3333333333333333,33.33,35,Male,Home,Credit Card
39839,Christopher Miller,2452,2,5,1226.0,80.0,2021-03-09 16:15:49,2023-07-26 20:15:09,1.0,1,50,869,29.0,0.5,50.0,66,Female,Electronics,Credit Card
39840,Jonathon Smith,14497,6,21,2416.1666666666665,276.5,2020-06-29 01:39:12,2023-02-01 03:05:34,4.0,1,226,947,31.6,0.6666666666666666,66.67,34,Male,Books,Credit Card
39841,Jaclyn Morgan,23471,8,21,2933.875,259.0,2020-04-09 09:30:26,2023-07-03 05:38:30,4.0,0,74,1179,39.3,0.5,50.0,30,Female,Clothing,Credit Card
39842,Dale Anderson,23336,6,20,3889.3333333333335,227.16666666666666,2022-01-09 10:11:11,2023-07-09 08:13:43,2.0,0,68,545,18.2,0.3333333333333333,33.33,56,Female,Clothing,PayPal
39843,Stephanie Johnson,4433,3,12,1477.6666666666667,335.0,2020-06-13 02:09:14,2022-02-15 09:30:40,2.0,0,577,612,20.4,0.6666666666666666,66.67,43,Male,Clothing,Credit Card
39844,Heidi Thompson,12067,5,15,2413.4,332.0,2020-09-06 13:11:53,2023-08-29 00:44:23,4.0,1,17,1086,36.2,0.8,80.0,59,Male,Clothing,Crypto
39845,Daisy Gomez,22216,6,18,3702.6666666666665,251.5,2021-10-24 20:50:52,2023-09-15 09:07:28,3.0,0,0,690,23.0,0.5,50.0,38,Female,Books,Cash
39846,Joseph Peterson,13268,3,5,4422.666666666667,230.33333333333334,2020-03-27 11:14:19,2022-06-06 12:23:29,1.0,0,466,801,26.7,0.3333333333333333,33.33,45,Female,Books,PayPal
39847,Phillip Anderson,11066,7,17,1580.857142857143,232.42857142857142,2020-12-06 13:32:27,2022-02-07 15:35:24,4.0,0,584,428,14.3,0.5714285714285714,57.14,28,Male,Books,Credit Card
39848,Mr. Justin Wilson Jr.,16652,7,22,2378.8571428571427,266.2857142857143,2020-02-10 02:44:42,2023-07-27 16:21:23,2.0,0,49,1263,42.1,0.2857142857142857,28.57,21,Male,Home,Credit Card
39849,Billy Norman,14984,8,29,1873.0,338.625,2020-02-19 19:38:49,2022-11-25 22:50:41,4.0,0,293,1010,33.7,0.5,50.0,44,Female,Books,Credit Card
39850,Mark Olson,9255,4,12,2313.75,293.0,2020-08-12 06:37:51,2023-08-25 13:54:39,0.0,0,20,1108,36.9,0.0,0.0,34,Male,Clothing,Credit Card
39851,Gary Terrell,12614,3,9,4204.666666666667,166.0,2020-06-27 11:28:43,2021-02-01 14:10:20,1.0,0,955,219,7.3,0.3333333333333333,33.33,22,Female,Books,Cash
39852,Richard Fitzgerald,5698,2,7,2849.0,274.0,2020-04-26 19:10:54,2021-11-02 12:05:53,1.0,0,682,554,18.5,0.5,50.0,42,Female,Books,Credit Card
39853,Stacie Jackson,23213,6,19,3868.8333333333335,277.3333333333333,2020-10-27 02:44:01,2023-08-12 07:43:42,1.0,0,34,1019,34.0,0.16666666666666666,16.67,61,Male,Books,Credit Card
39854,Olivia Cooper,8889,4,12,2222.25,257.0,2021-02-18 13:55:46,2022-06-09 06:11:39,2.0,1,463,475,15.8,0.5,50.0,65,Male,Clothing,Credit Card
39855,Laura Carter,13748,6,21,2291.3333333333335,238.16666666666666,2020-04-19 23:40:47,2023-05-23 09:45:05,2.0,0,115,1128,37.6,0.3333333333333333,33.33,50,Female,Books,PayPal
39856,Courtney Banks,6923,2,7,3461.5,322.0,2020-05-10 21:10:36,2021-07-16 02:02:35,2.0,1,791,431,14.4,1.0,100.0,70,Female,Books,Credit Card
39857,Michael Anthony,19119,7,20,2731.285714285714,333.14285714285717,2020-05-02 21:46:44,2023-04-13 20:03:03,1.0,0,154,1075,35.8,0.14285714285714285,14.29,34,Female,Books,Credit Card
39858,Abigail Brown,14378,5,17,2875.6,187.2,2020-07-03 11:07:33,2023-06-26 06:25:46,2.0,0,81,1087,36.2,0.4,40.0,19,Male,Home,Credit Card
39859,Laura Bender,15631,7,20,2233.0,189.42857142857142,2020-01-29 20:39:35,2023-06-27 00:55:09,1.0,0,80,1244,41.5,0.14285714285714285,14.29,68,Female,Clothing,Credit Card
39860,Amanda Hart,1854,2,8,927.0,352.0,2022-06-20 23:59:16,2023-09-02 03:56:07,2.0,0,13,438,14.6,1.0,100.0,21,Male,Clothing,PayPal
