customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group,Churn_Risk
36103,Michelle Marquez,262,3,4688,0,2,2,1,5,221,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
36104,Stacey Chavez,36,4,7420,0,5,2,1,8,521,New Customers,31-60 Days,3-5 Purchases,Very Low,Low Risk
36105,Keith Rodriguez,893,3,6723,0,1,2,1,4,121,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
36106,Ernest Summers,190,8,18837,0,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
36107,Caitlin Webster,5,7,10251,1,5,5,2,12,552,Potential Loyalists,0-30 Days,6-10 Purchases,Low,Churned
36108,Jessica Bernard,41,8,19859,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
36109,Ryan Roth,459,4,13041,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
36110,Carlos George DVM,81,7,21414,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Churned
36111,Hannah Morales,357,8,21454,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
36112,Mario Santos,40,5,11839,1,5,3,3,11,533,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Churned
36113,Sarah Harris,81,2,8959,0,4,1,2,7,412,New Customers,61-90 Days,2 Purchases,Low,Low Risk
36114,Dr. Robert Freeman Jr.,332,6,21858,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Churned
36115,Jared Patrick,661,3,9781,1,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,Churned
36116,Curtis Phelps,157,7,19965,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36117,Philip Johnson,837,4,13977,1,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
36118,Cindy Ross MD,176,5,18578,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
36119,Brent Frederick,242,3,6469,0,3,2,1,6,321,Others,181-365 Days,3-5 Purchases,Very Low,Moderate Risk
36120,Cody Waters,342,2,4308,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
36121,Jeffrey Pruitt,122,6,21446,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
36122,Jeffrey Norman,44,2,9613,0,5,1,2,8,512,New Customers,31-60 Days,2 Purchases,Low,Low Risk
36123,Lance Page,80,7,23978,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
36124,Kelly Sexton,98,8,22254,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
36125,Kelly Morales,166,4,14554,1,3,2,3,8,323,Need Attention,91-180 Days,3-5 Purchases,Medium,Churned
36126,Nancy Fuller,79,6,20165,0,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
36127,Samantha Cervantes,0,5,15151,0,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
36128,Julia Owens,172,5,11859,0,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
36129,James Jackson,134,5,18587,0,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High,Low Risk
36130,Ricky Adams,352,3,4577,0,2,2,1,5,221,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
36131,Louis Kelly,19,10,24499,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Churned
36132,Michelle Brown,209,9,25728,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
36133,Troy Morgan,244,8,26241,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
36134,Dr. Jordan Lee,133,6,16805,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
36135,Julia Lee,645,3,10571,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36136,David White,112,9,26147,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
36137,Kathy Parrish,400,3,5784,0,2,2,1,5,221,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
36138,Katherine Walker,809,2,4037,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
36139,Terry Cohen,106,4,13119,1,4,2,3,9,423,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Churned
36140,Jordan Garcia,46,5,16086,0,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High,Low Risk
36141,Benjamin Jones,116,6,19267,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
36142,Lisa Barnes,180,8,21031,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36143,Connor Ferguson,139,5,17860,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
36144,Brooke Hill,169,4,12198,0,3,2,3,8,323,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
36145,April Garcia,56,5,9753,0,5,3,2,10,532,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
36146,Jessica Schmidt,140,7,19078,0,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
36147,Christina Holt,195,7,19621,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
36148,Michael Norris,74,5,15249,0,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High,Low Risk
36149,Brittany Garcia,788,1,1861,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
36150,Daniel Bailey,95,3,6068,0,4,2,1,7,421,New Customers,91-180 Days,3-5 Purchases,Very Low,Low Risk
36151,Elizabeth Burton,569,7,15718,1,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High,Churned
36152,Brandi Walker,61,5,18869,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High,Churned
36153,Shawn Keith,344,3,5357,0,2,2,1,5,221,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
36154,Paul Blackwell,96,6,15051,0,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Low Risk
36155,Sarah Dean,285,3,10118,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
36156,Harold Conway,57,5,14560,1,5,3,3,11,533,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Churned
36157,Mr. James Carroll,40,4,8500,0,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
36158,Leonard Caldwell,122,7,24459,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
36159,Kimberly Graham,158,5,17054,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
36160,Kenneth Moreno,95,6,11904,1,4,4,3,11,443,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Churned
36161,Timothy Williams,277,4,10823,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
36162,Ashley Lang,17,4,9866,1,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Churned
36163,Michael Waters,389,5,10095,0,2,3,2,7,232,Others,365+ Days,3-5 Purchases,Low,Medium Risk
36164,Dr. Thomas Kennedy,413,9,30161,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
36165,Danielle Hatfield,327,3,9740,1,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,Churned
36166,Tina Schaefer,187,4,12800,0,3,2,3,8,323,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
36167,Jacob Walker,341,6,14330,1,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Churned
36168,Craig Garcia,319,6,20486,0,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
36169,Michelle Mcdonald,9,4,9557,0,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
36170,Wendy Weber,847,3,9263,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36171,Emily Rivera,1060,1,2166,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
36172,Robert Byrd,269,11,27305,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High,Medium Risk
36173,Jody Castro,177,6,19858,0,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36174,Jeffrey Alvarez,109,11,24872,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High,Churned
36175,Crystal Castillo,39,5,9295,1,5,3,2,10,532,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Churned
36176,Shannon Porter,447,3,12229,1,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
36177,Brandon Shepard,271,4,10018,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
36178,Jennifer Torres,185,4,11449,0,3,2,3,8,323,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
36179,Brian Jackson,792,2,5113,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
36180,Joshua Joyce,22,8,22421,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
36181,Nancy Lewis,83,3,5120,0,4,2,1,7,421,New Customers,61-90 Days,3-5 Purchases,Very Low,Low Risk
36182,Dawn Massey,845,5,13204,0,1,3,3,7,133,At Risk,365+ Days,3-5 Purchases,Medium,Medium Risk
36183,Annette Edwards,445,4,7944,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36184,Daniel Houston,328,2,7428,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
36185,Nicholas Rivera,180,4,17351,0,3,2,4,9,324,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
36186,Robin Hopkins,37,6,18787,0,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Low Risk
36187,Linda Robertson,152,2,5511,0,3,1,1,5,311,Others,91-180 Days,2 Purchases,Very Low,Moderate Risk
36188,Michael Hendrix,42,5,8878,0,5,3,2,10,532,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
36189,Timothy Moore,10,5,7087,0,5,3,1,9,531,Others,0-30 Days,3-5 Purchases,Very Low,Low Risk
36190,Alexander Snyder,154,3,11565,0,3,2,3,8,323,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
36191,Kimberly Thompson,28,5,11181,0,5,3,2,10,532,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
36192,Donna Garcia,110,6,17356,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Churned
36193,Anthony Martinez,517,7,24045,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
36194,Michael Rodriguez,65,7,21383,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
36195,Mark Wolfe,335,11,32163,1,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High,Churned
36196,Carmen Holmes,44,10,31932,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Churned
36197,Mr. Daniel Reed,106,6,13336,1,4,4,3,11,443,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Churned
36198,Joel Carroll,414,6,18237,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
36199,James Hicks,442,4,9707,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36200,Danielle Hawkins,269,6,14571,1,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Churned
36201,Jason Cortez,272,5,12245,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
36202,Amanda Larsen,309,10,28048,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
36203,Karen Mcmillan,290,5,11060,0,2,3,2,7,232,Others,181-365 Days,3-5 Purchases,Low,Medium Risk
36204,Lisa Casey,40,5,18601,0,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High,Low Risk
36205,Madeline Gonzalez,195,3,6736,0,3,2,1,6,321,Others,181-365 Days,3-5 Purchases,Very Low,Moderate Risk
36206,Leonard Warren,43,4,12917,0,5,2,3,10,523,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Low Risk
36207,Rebecca Hernandez MD,96,4,12024,0,4,2,3,9,423,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
36208,Lori Wilson,138,9,23106,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36209,John Jones,38,8,21315,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
36210,Kathryn Shelton,152,9,20079,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36211,Jeffery Williams,34,5,13315,0,5,3,3,11,533,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Low Risk
36212,Rebecca Peters DDS,183,9,26845,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
36213,Austin Chavez,260,9,21353,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
36214,Caitlyn Martinez,83,6,13441,0,4,4,3,11,443,Loyal Customers,61-90 Days,6-10 Purchases,Medium,Low Risk
36215,Stephen Huerta,75,6,11113,0,4,4,2,10,442,Potential Loyalists,61-90 Days,6-10 Purchases,Low,Low Risk
36216,Janet Hunter,1006,1,2786,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
36217,Joy Conrad,25,6,17277,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
36218,Nicole Schultz,459,6,19856,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
36219,Nathan Long,373,4,12308,0,2,2,3,7,223,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
36220,Ariana Barry,128,4,9087,0,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
36221,Jesus Wood,109,7,10030,0,4,5,2,11,452,Potential Loyalists,91-180 Days,6-10 Purchases,Low,Low Risk
36222,Andrew Chen,504,2,1976,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
36223,Lindsay Salazar,24,6,17029,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
36224,Brian Valencia,882,4,10594,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36225,Maurice Cook,148,8,22161,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36226,Dorothy Wilson,5,4,11747,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
36227,Dawn Campbell,20,5,10779,0,5,3,2,10,532,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
36228,Andrew Doyle,55,9,26042,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Churned
36230,Jennifer Mitchell,6,5,14176,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
36231,Jason Williams,285,7,18312,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High,Churned
36232,Mandy Williams,76,4,11764,1,4,2,3,9,423,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Churned
36233,Cynthia Webster,72,6,13146,0,4,4,3,11,443,Loyal Customers,61-90 Days,6-10 Purchases,Medium,Low Risk
36234,Karen Mejia,106,7,14989,0,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High,Low Risk
36235,Brenda Hill,335,4,11237,1,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,Churned
36236,Kimberly Robertson,214,7,14609,0,3,5,3,11,353,Loyal Customers,181-365 Days,6-10 Purchases,Medium,Moderate Risk
36237,Kevin Parrish,1139,3,12160,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
36238,Jennifer Brown,81,3,6286,0,4,2,1,7,421,New Customers,61-90 Days,3-5 Purchases,Very Low,Low Risk
36239,Blake Brown,1333,1,4224,1,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,Churned
36240,Jessica Duncan,540,3,11027,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36241,Carolyn Simpson,490,2,5120,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
36242,Bruce Jackson,47,4,14647,0,5,2,3,10,523,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Low Risk
36243,Alexis Bailey,671,5,16467,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
36244,Stephanie Avila,60,5,11425,1,4,3,3,10,433,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Churned
36245,Mrs. Kara Ortiz,128,5,15412,0,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High,Low Risk
36246,Paula Goodman,153,7,19661,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
36247,Mary Anderson,64,4,9597,0,4,2,2,8,422,Potential Loyalists,61-90 Days,3-5 Purchases,Low,Low Risk
36248,Jordan Patel,667,5,9782,1,1,3,2,6,132,Others,365+ Days,3-5 Purchases,Low,Churned
36249,Dustin Brooks,164,1,1702,0,3,1,1,5,311,Others,91-180 Days,1 Purchase,Very Low,Moderate Risk
36250,Ronald Sharp,439,4,12234,1,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
36251,Zachary Haynes,234,10,24032,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
36252,Meghan Murphy,155,6,14008,0,3,4,3,10,343,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Moderate Risk
36253,Troy Singh,229,5,11271,0,3,3,2,8,332,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
36254,James Velasquez,23,4,13379,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
36255,Andrew Myers,35,6,20293,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
36256,Stephanie Dawson,367,3,5024,0,2,2,1,5,221,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
36257,Mary Patton,102,3,10799,0,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
36258,James Valencia,508,3,9782,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36259,Annette Flores,361,4,10396,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
36260,Paul Harris,211,5,9309,0,3,3,2,8,332,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
36261,Paul Marshall Jr.,729,2,5471,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
36262,Brent Hammond,1,6,18279,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
36263,Jessica Matthews,514,4,9127,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36264,April Brooks,83,10,28718,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Churned
36265,Kelli Holmes,77,5,11892,1,4,3,3,10,433,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Churned
36266,Sue King,349,6,17341,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
36267,Kayla Trujillo,321,2,4954,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
36268,Matthew Garcia,0,8,22615,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Churned
36269,Justin Ray,152,5,9034,0,3,3,2,8,332,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
36270,Hayley Snyder,135,3,6090,0,4,2,1,7,421,New Customers,91-180 Days,3-5 Purchases,Very Low,Low Risk
36271,Lisa Rojas,435,6,22386,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Churned
36272,Mary Munoz,35,6,15693,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Churned
36273,Heather Gardner,614,2,963,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
36274,Tracy Sanchez,141,6,16052,0,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
36275,Brooke Wright,555,3,5350,0,1,2,1,4,121,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
36276,Tammy Reyes,218,6,16552,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Churned
36277,Adrian Evans,710,3,10273,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36278,Emily Kent,51,4,11419,0,5,2,3,10,523,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Low Risk
36279,Luke Frey,37,8,25315,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
36280,Justin Shields,178,1,1121,0,3,1,1,5,311,Others,91-180 Days,1 Purchase,Very Low,Moderate Risk
36281,Molly Stanley,90,9,23865,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
36282,Stephen Collins,401,5,20430,1,2,3,5,10,235,At Risk,365+ Days,3-5 Purchases,Very High,Churned
36283,Dennis Mcbride,231,6,17226,0,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
36284,Daniel Brown,185,6,18392,0,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
36285,Kendra Smith,292,6,15326,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Churned
36286,Joe Flores,128,8,27043,0,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
36287,Mackenzie Jones,534,4,10737,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36288,Joshua Brooks,516,4,8637,1,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,Churned
36289,Jeremy Walls,106,6,15727,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Churned
36290,Edward Sims,655,7,14812,0,1,5,4,10,154,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
36291,Stephanie Garcia,177,4,10802,0,3,2,2,7,322,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
36292,Jessica Greene,254,4,7382,0,2,2,1,5,221,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
36293,Cheryl Mcgrath,250,6,15678,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Churned
36294,Andre Campbell,99,3,8627,1,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Churned
36295,Nathan Deleon,27,6,11239,1,5,4,2,11,542,Potential Loyalists,0-30 Days,6-10 Purchases,Low,Churned
36296,Tyrone Wright,474,3,8678,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
36297,Carl Turner,22,6,10456,0,5,4,2,11,542,Potential Loyalists,0-30 Days,6-10 Purchases,Low,Low Risk
36298,Kelly Wheeler,54,7,17282,0,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High,Low Risk
36299,Brittany Chavez,206,5,12086,0,3,3,3,9,333,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
36300,Rebecca Kennedy,284,6,16343,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Churned
36301,Charles Mccarthy DDS,234,6,12865,0,3,4,3,10,343,Loyal Customers,181-365 Days,6-10 Purchases,Medium,Moderate Risk
36302,Kimberly Rogers,239,5,13143,0,3,3,3,9,333,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
36303,Robert Dunn,18,5,15405,0,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
36304,Michael Castillo,508,6,22475,0,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
36305,Aaron Fox,495,5,8737,0,1,3,2,6,132,Others,365+ Days,3-5 Purchases,Low,Medium Risk
36306,Tiffany Newton,384,4,6442,0,2,2,1,5,221,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
36307,Mr. Jeffrey Nelson II,363,1,1503,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
36308,Justin Hart,83,6,17963,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
36309,Amanda Phillips,271,5,10810,1,2,3,2,7,232,Others,181-365 Days,3-5 Purchases,Low,Churned
36310,Lucas Allison,55,8,19562,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Churned
36311,John Phillips,226,4,10771,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
36312,Jane Johnson,243,5,11384,1,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Churned
36313,Kristin Jones,194,5,13519,0,3,3,3,9,333,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
36314,Robert Cook,21,8,20605,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
36315,Amanda Franklin,0,4,12162,1,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Churned
36316,Marc Baxter,436,4,14025,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
